"","external_gene_name","gene_biotype"
"19766","Uyue","miRNA"
"19767","bOrF","miRNA"
"19768","Geui","miRNA"
"19769","uFAX","miRNA"
"19770","OeSa","miRNA"
"19771","ondS","miRNA"
"19772","EPzY","miRNA"
"19773","DrQy","miRNA"
"19774","rhlJ","miRNA"
"19775","MyDw","miRNA"
"19776","Wevk","miRNA"
"19777","TpxX","miRNA"
"19778","OBWK","miRNA"
"19779","Rjbb","miRNA"
"19780","kzeh","miRNA"
"19781","MDez","miRNA"
"19782","OyUo","miRNA"
"19783","QGAW","miRNA"
"19784","crvH","miRNA"
"19785","xWia","miRNA"
"19786","saEQ","miRNA"
"19787","CBQh","miRNA"
"19788","WSLh","lncRNA"
"19789","titv","miRNA"
"19790","jlcW","miRNA"
"19791","LcBb","miRNA"
"19792","MKDH","miRNA"
"19793","SDAj","miRNA"
"19794","pwFR","miRNA"
"19795","VfFN","lncRNA"
"19796","SWbT","miRNA"
"19797","XWgF","miRNA"
"19798","rGrB","miRNA"
"19799","zaLO","miRNA"
"19800","NUTZ","miRNA"
"19801","hwif","miRNA"
"19802","XAXk","miRNA"
"19803","OiaE","miRNA"
"19804","BJdZ","miRNA"
"19805","NXRJ","miRNA"
"19806","wkdi","miRNA"
"19807","eDrC","miRNA"
"19808","aZOa","miRNA"
"19809","pHrd","miRNA"
"19810","bAFk","miRNA"
"19811","JxLO","miRNA"
"19812","HAqH","miRNA"
"19813","QRXW","miRNA"
"19814","ylVk","miRNA"
"19815","rbLD","miRNA"
"19816","rRbq","miRNA"
"19817","kQua","miRNA"
"19818","jFZl","miRNA"
"19819","RXGq","miRNA"
"19820","GNiU","miRNA"
"19821","fIjs","miRNA"
"19822","Wbdu","miRNA"
"19823","dqJk","miRNA"
"19824","vnKL","miRNA"
"19825","Wkvf","miRNA"
"19826","Piei","miRNA"
"19827","ZYqG","miRNA"
"19828","wBAN","miRNA"
"19829","lUYN","miRNA"
"19830","vaFh","miRNA"
"19831","gNnq","miRNA"
"19832","zylp","miRNA"
"19833","WTge","miRNA"
"19834","uLAP","miRNA"
"19835","jUbh","miRNA"
"19836","CUaM","miRNA"
"19837","dQyJ","miRNA"
"19838","nDqI","miRNA"
"19839","ihpH","miRNA"
"19840","CmLQ","miRNA"
"19841","ahGS","miRNA"
"19842","yQvZ","miRNA"
"19843","Xtae","miRNA"
"19844","zejp","miRNA"
"19845","gnrA","miRNA"
"19846","fNkG","miRNA"
"19847","ebjl","miRNA"
"19848","jpIb","miRNA"
"19849","KgQM","miRNA"
"19850","eeFs","miRNA"
"19851","pDQz","miRNA"
"19852","sYBk","miRNA"
"19853","rimJ","miRNA"
"19854","FHKB","miRNA"
"19855","mYHb","miRNA"
"19856","bGXh","miRNA"
"19857","sTHR","miRNA"
"19858","qsQz","miRNA"
"19859","ebfF","miRNA"
"19860","VELs","miRNA"
"19861","roDL","miRNA"
"19862","Hxun","miRNA"
"19863","sKUE","miRNA"
"19864","LDRa","miRNA"
"19865","njFo","miRNA"
"19866","YZGl","miRNA"
"19867","JeZK","miRNA"
"19868","aNeP","miRNA"
"19869","UJbB","miRNA"
"19870","zuZk","miRNA"
"19871","xpYq","miRNA"
"19872","ltqv","miRNA"
"19873","vbdy","miRNA"
"19874","xMEb","miRNA"
"19875","hekr","miRNA"
"19876","eqLz","miRNA"
"19877","SQGU","miRNA"
"19878","wgJx","miRNA"
"19879","MGaz","miRNA"
"19880","pRmn","miRNA"
"19881","tmqt","miRNA"
"19882","jfmZ","miRNA"
"19883","jaLz","miRNA"
"19884","KYzC","miRNA"
"19885","WvOX","miRNA"
"19886","rHYp","miRNA"
"19887","bWCc","miRNA"
"19888","geVv","miRNA"
"19889","cFsb","miRNA"
"19890","LRkp","miRNA"
"19891","QKQm","miRNA"
"19892","AkXe","miRNA"
"19893","ZPGY","miRNA"
"19894","EKcJ","miRNA"
"19895","TaPs","miRNA"
"19896","BNAz","miRNA"
"19897","Uije","miRNA"
"19898","LGBA","miRNA"
"19899","jOXt","miRNA"
"19900","sUGh","miRNA"
"19901","OBvr","miRNA"
"19902","OHEk","miRNA"
"19903","ybFK","miRNA"
"19904","EARw","miRNA"
"19905","qkCP","miRNA"
"19906","RMps","miRNA"
"19907","NuRz","miRNA"
"19908","wqvu","miRNA"
"19909","NqSw","miRNA"
"19910","hLKx","miRNA"
"19911","ZbJM","miRNA"
"19912","vGqY","miRNA"
"19913","fceF","miRNA"
"19914","XTnM","miRNA"
"19915","pZiu","miRNA"
"19916","HTwl","miRNA"
"19917","mzga","miRNA"
"19918","KEJZ","miRNA"
"19919","sLRe","miRNA"
"19920","ebzO","miRNA"
"19921","duKI","miRNA"
"19922","KfFg","miRNA"
"19923","MSSD","miRNA"
"19924","rZCd","miRNA"
"19925","dwYs","miRNA"
"19926","XhUb","miRNA"
"19927","AaIE","miRNA"
"19928","QJIE","miRNA"
"19929","sAGK","miRNA"
"19930","yOTA","miRNA"
"19931","AriM","miRNA"
"19932","rDZw","miRNA"
"19933","qWWf","miRNA"
"19934","wgXP","miRNA"
"19935","qaWZ","miRNA"
"19936","upsi","miRNA"
"19937","iTFY","miRNA"
"19938","Gttt","miRNA"
"19939","DkDs","miRNA"
"19940","kxEu","miRNA"
"19941","cmez","miRNA"
"19942","xlvE","miRNA"
"19943","lWcc","miRNA"
"19944","KiMO","miRNA"
"19945","DhCQ","miRNA"
"19946","Qshi","miRNA"
"19947","LeQX","miRNA"
"19948","ykKa","miRNA"
"19949","GxvN","miRNA"
"19950","IQwm","miRNA"
"19951","XylM","miRNA"
"19952","xSQi","miRNA"
"19953","LnCC","miRNA"
"19954","aJaO","miRNA"
"19955","adDK","miRNA"
"19956","GAaB","miRNA"
"19957","vUEp","miRNA"
"19958","YNDy","miRNA"
"19959","QwvT","miRNA"
"19960","liJT","miRNA"
"19961","OgSo","miRNA"
"19962","tIEv","miRNA"
"19963","RKxz","miRNA"
"19964","ppSr","miRNA"
"19965","ZPxz","miRNA"
"19966","fMQn","miRNA"
"19967","ford","miRNA"
"19968","muem","miRNA"
"19969","stxH","miRNA"
"19970","SuPl","miRNA"
"19971","vVmW","miRNA"
"19972","ClNe","miRNA"
"19973","gvhW","miRNA"
"19974","YzjM","miRNA"
"19975","ERiN","miRNA"
"19976","YrPd","miRNA"
"19977","DUqj","miRNA"
"19978","ZdDI","miRNA"
"19979","UViS","miRNA"
"19980","mYbe","miRNA"
"19981","zDUu","miRNA"
"19982","MYJC","miRNA"
"19983","JrXH","miRNA"
"19984","HtAZ","miRNA"
"19985","wTgl","miRNA"
"19986","PPWD","miRNA"
"19987","qZHy","miRNA"
"19988","fNMd","miRNA"
"19989","qpsH","miRNA"
"19990","IsyX","miRNA"
"19991","pqXk","miRNA"
"19992","nnLN","lncRNA"
"19993","uCNb","miRNA"
"19994","jyKa","miRNA"
"19995","Crhl","miRNA"
"19996","deXz","miRNA"
"19997","ehuO","miRNA"
"19998","fcLS","miRNA"
"19999","aNBS","miRNA"
"20000","iOuN","miRNA"
"20001","WgKl","miRNA"
"20002","SPhv","miRNA"
"20003","mWTM","miRNA"
"20004","LKcb","miRNA"
"20005","jeuA","miRNA"
"20006","QfOL","miRNA"
"20007","XFpc","miRNA"
"20008","Toby","miRNA"
"20009","BddT","miRNA"
"20010","LLuC","miRNA"
"20011","Xkzg","miRNA"
"20012","Psbo","miRNA"
"20013","iITD","miRNA"
"20014","Uzlt","miRNA"
"20015","Jiaw","miRNA"
"20016","WdGq","miRNA"
"20017","PLve","miRNA"
"20018","TOFA","miRNA"
"20019","SUAz","miRNA"
"20020","qaMe","lncRNA"
"20021","tQih","miRNA"
"20022","BMNB","miRNA"
"20023","pOtf","miRNA"
"20024","qpiC","miRNA"
"20025","jqGQ","miRNA"
"20026","qqvX","lncRNA"
"20027","cnmg","miRNA"
"20028","hlVt","miRNA"
"20029","NgMI","miRNA"
"20030","ofZl","miRNA"
"20031","nwDp","miRNA"
"20032","xCkk","miRNA"
"20033","gNkJ","miRNA"
"20034","JlUt","miRNA"
"20035","gehp","miRNA"
"20036","mJBu","miRNA"
"20037","CHjW","miRNA"
"20038","TvZs","miRNA"
"20039","snso","miRNA"
"20040","jCbC","miRNA"
"20041","yuIZ","miRNA"
"20042","SNUk","miRNA"
"20043","uibw","miRNA"
"20044","vpql","miRNA"
"20045","vAnG","miRNA"
"20046","MFyN","miRNA"
"20047","Uerh","miRNA"
"20048","XMPq","miRNA"
"20049","bNqA","miRNA"
"20050","phUb","miRNA"
"20051","pCAa","miRNA"
"20052","btqO","miRNA"
"20053","GUgo","miRNA"
"20054","RnAp","miRNA"
"20055","qYuW","miRNA"
"20056","SJIT","miRNA"
"20057","dLvx","miRNA"
"20058","KaHo","miRNA"
"20059","VlsK","miRNA"
"20060","dull","miRNA"
"20061","ujeT","miRNA"
"20062","JaJO","miRNA"
"20063","rAxU","miRNA"
"20064","pFKl","miRNA"
"20065","TiRu","miRNA"
"20066","AIRo","miRNA"
"20067","PWSq","miRNA"
"20068","XFoz","miRNA"
"20069","jdEa","miRNA"
"20070","UWMv","miRNA"
"20071","Bhhp","miRNA"
"20072","QOxK","miRNA"
"20073","CUil","miRNA"
"20074","DAwa","miRNA"
"20075","Koqj","miRNA"
"20076","guWA","miRNA"
"20077","CKLA","miRNA"
"20078","QIXW","miRNA"
"20079","pTOS","miRNA"
"20080","FgfP","miRNA"
"20081","ceJJ","miRNA"
"20082","xXBd","miRNA"
"20083","oexO","miRNA"
"20084","KFGm","miRNA"
"20085","MBoD","miRNA"
"20086","yvJN","miRNA"
"20087","Ojgi","miRNA"
"20088","aCFs","miRNA"
"20089","yGAQ","miRNA"
"20090","YYIt","miRNA"
"20091","ionI","miRNA"
"20092","eEFq","miRNA"
"20093","gOme","miRNA"
"20094","lYlK","miRNA"
"20095","mbjt","miRNA"
"20096","LAxF","miRNA"
"20097","bsVb","miRNA"
"20098","oTEr","miRNA"
"20099","alsV","miRNA"
"20100","JhGT","miRNA"
"20101","aFbc","miRNA"
"20102","ZUdQ","miRNA"
"20103","pYLk","miRNA"
"20104","MHIx","miRNA"
"20105","MhZh","miRNA"
"20106","MwxL","miRNA"
"20107","VLnT","miRNA"
"20108","BRuP","miRNA"
"20109","ojbu","miRNA"
"20110","Kqwb","miRNA"
"20111","Srzq","miRNA"
"20112","JPZo","miRNA"
"20113","oRLy","miRNA"
"20114","OMuW","miRNA"
"20115","DVwe","lncRNA"
"20116","VGPt","miRNA"
"20117","lnBW","miRNA"
"20118","qhRm","lncRNA"
"20119","qIqG","miRNA"
"20120","cdhU","miRNA"
"20121","BpSG","miRNA"
"20122","UEiE","miRNA"
"20123","TDPS","lncRNA"
"20124","AJGn","miRNA"
"20125","jnlM","miRNA"
"20126","yiLG","miRNA"
"20127","OaDU","miRNA"
"20128","WtXh","miRNA"
"20129","hWvo","miRNA"
"20130","wXEs","miRNA"
"20131","IIak","miRNA"
"20132","xMgt","miRNA"
"20133","eSaH","miRNA"
"20134","HAKo","miRNA"
"20135","eFBH","miRNA"
"20136","fNkP","miRNA"
"20137","cOnC","miRNA"
"20138","FwDS","miRNA"
"20139","JNFf","miRNA"
"20140","empe","miRNA"
"20141","nCLj","miRNA"
"20142","yRTE","miRNA"
"20143","cLwE","miRNA"
"20144","ZOBm","miRNA"
"20145","Smvj","miRNA"
"20146","bebU","miRNA"
"20147","gnti","miRNA"
"20148","HODn","miRNA"
"20149","eePu","lncRNA"
"20150","HrbI","miRNA"
"20151","QpFS","miRNA"
"20152","ieII","lncRNA"
"20153","ZFJE","miRNA"
"20154","wQii","miRNA"
"20155","AmsA","miRNA"
"20156","imvN","lncRNA"
"20157","mbTG","miRNA"
"20158","xZhK","miRNA"
"20159","xDDB","miRNA"
"20160","JMuy","miRNA"
"20161","cFdg","miRNA"
"20162","MLqS","miRNA"
"20163","ipwj","miRNA"
"20164","dUSe","protein_coding"
"20165","izLg","protein_coding"
"20166","AEuS","lncRNA"
"20167","fdCl","protein_coding"
"20168","uiDP","protein_coding"
"20169","hZdk","protein_coding"
"20170","Iimo","protein_coding"
"20171","WWzL","protein_coding"
"20172","laQr","protein_coding"
"20173","AkIs","protein_coding"
"20174","caHR","processed_pseudogene"
"20175","UCiD","protein_coding"
"20176","UkhS","protein_coding"
"20177","eTbv","lncRNA"
"20178","lpVD","protein_coding"
"20179","llvl","lncRNA"
"20180","YbZW","protein_coding"
"20181","nDfo","processed_pseudogene"
"20182","ZkSq","protein_coding"
"20183","KrmX","protein_coding"
"20184","cfet","protein_coding"
"20185","Jytl","protein_coding"
"20186","cbcr","processed_pseudogene"
"20187","mDEb","processed_pseudogene"
"20188","OwEX","unprocessed_pseudogene"
"20189","QZGP","transcribed_processed_pseudogene"
"20190","vzrH","processed_pseudogene"
"20191","LENh","transcribed_processed_pseudogene"
"20192","bnLi","protein_coding"
"20193","ZwtC","protein_coding"
"20194","oLVd","lncRNA"
"20195","WkPh","protein_coding"
"20196","PkzT","protein_coding"
"20197","YXMo","protein_coding"
"20198","unDO","processed_pseudogene"
"20199","xTDl","protein_coding"
"20200","UmZr","protein_coding"
"20201","kmss","protein_coding"
"20202","woVC","protein_coding"
"20203","weeW","protein_coding"
"20204","NotY","lncRNA"
"20205","fwUl","protein_coding"
"20206","SHdK","protein_coding"
"20207","BYzB","protein_coding"
"20208","Xywu","processed_pseudogene"
"20209","mtWo","processed_pseudogene"
"20210","hjTT","protein_coding"
"20211","URbS","protein_coding"
"20212","uFpv","protein_coding"
"20213","uzPe","protein_coding"
"20214","AQUk","protein_coding"
"20215","Thlr","protein_coding"
"20216","PvcB","protein_coding"
"20217","Dpup","protein_coding"
"20218","nffC","protein_coding"
"20219","CIKg","protein_coding"
"20220","crFY","processed_pseudogene"
"20221","trlc","protein_coding"
"20222","Tlje","protein_coding"
"20223","OMeY","protein_coding"
"20224","fbSW","protein_coding"
"20225","AYJI","protein_coding"
"20226","RGIr","lncRNA"
"20227","McUc","processed_pseudogene"
"20228","NclS","processed_pseudogene"
"20229","eOTN","protein_coding"
"20230","vQlW","protein_coding"
"20231","Zmcv","protein_coding"
"20232","EdZS","lncRNA"
"20233","zvem","protein_coding"
"20234","gPHP","lncRNA"
"20235","tYgR","protein_coding"
"20236","kONr","protein_coding"
"20237","HFXL","protein_coding"
"20238","Dosx","protein_coding"
"20239","Xyed","protein_coding"
"20240","eqbn","protein_coding"
"20241","ohjg","protein_coding"
"20242","Yqlg","protein_coding"
"20243","eniV","protein_coding"
"20244","ETTo","protein_coding"
"20245","RzQa","protein_coding"
"20246","Mfvi","protein_coding"
"20247","HeCh","lncRNA"
"20248","USys","protein_coding"
"20249","jxGk","protein_coding"
"20250","tmVo","unprocessed_pseudogene"
"20251","DMEw","protein_coding"
"20252","BsAJ","protein_coding"
"20253","rrsm","protein_coding"
"20254","tGXH","protein_coding"
"20255","BYKV","lncRNA"
"20256","qsQK","protein_coding"
"20257","FKiC","protein_coding"
"20258","MfGp","protein_coding"
"20259","DsfM","protein_coding"
"20260","btHC","protein_coding"
"20261","TAAc","protein_coding"
"20262","ujWy","protein_coding"
"20263","jPUH","protein_coding"
"20264","gWxL","protein_coding"
"20265","BIFF","protein_coding"
"20266","NDde","protein_coding"
"20267","MeYr","protein_coding"
"20268","TCDJ","protein_coding"
"20269","TJiF","protein_coding"
"20270","eKBJ","protein_coding"
"20271","HntK","protein_coding"
"20272","hyGn","protein_coding"
"20273","tBtu","protein_coding"
"20274","rgxU","protein_coding"
"20275","wjBD","lncRNA"
"20276","RHDL","lncRNA"
"20277","aRMU","protein_coding"
"20278","KhaU","protein_coding"
"20279","EHrS","processed_pseudogene"
"20280","KIUZ","processed_pseudogene"
"20281","qdTV","protein_coding"
"20282","gaLB","protein_coding"
"20283","uFGB","protein_coding"
"20284","Rnar","protein_coding"
"20285","tWms","protein_coding"
"20286","ikfb","protein_coding"
"20287","krtv","processed_pseudogene"
"20288","TVlG","processed_pseudogene"
"20289","pzvL","protein_coding"
"20290","yXGk","protein_coding"
"20291","uvnH","protein_coding"
"20292","nSQF","processed_pseudogene"
"20293","wXfc","protein_coding"
"20294","BauW","protein_coding"
"20295","mtpk","protein_coding"
"20296","xQHk","protein_coding"
"20297","nWHM","protein_coding"
"20298","OSjB","protein_coding"
"20299","OnaC","protein_coding"
"20300","henE","protein_coding"
"20301","zeuT","protein_coding"
"20302","LoYt","protein_coding"
"20303","qzvF","protein_coding"
"20304","Udfo","protein_coding"
"20305","vdQC","lncRNA"
"20306","PutW","protein_coding"
"20307","qIBe","lncRNA"
"20308","IjgX","protein_coding"
"20309","ofBQ","protein_coding"
"20310","GTjf","processed_pseudogene"
"20311","gjlm","protein_coding"
"20312","SyxR","processed_pseudogene"
"20313","WAwT","processed_pseudogene"
"20314","kNmM","processed_pseudogene"
"20315","oVEo","processed_pseudogene"
"20316","Aldn","processed_pseudogene"
"20317","gMZG","processed_pseudogene"
"20318","Bufd","protein_coding"
"20319","huGH","lncRNA"
"20320","qeen","processed_pseudogene"
"20321","GaWC","protein_coding"
"20322","gIhl","protein_coding"
"20323","Vljy","protein_coding"
"20324","xwpR","protein_coding"
"20325","kJuo","protein_coding"
"20326","ADJX","protein_coding"
"20327","bAoQ","protein_coding"
"20328","voKd","protein_coding"
"20329","gEnM","protein_coding"
"20330","LvcI","protein_coding"
"20331","mbLe","protein_coding"
"20332","jyHu","protein_coding"
"20333","ZxHz","protein_coding"
"20334","gCHX","transcribed_unprocessed_pseudogene"
"20335","Zwve","protein_coding"
"20336","gEsS","protein_coding"
"20337","jVFZ","protein_coding"
"20338","UaVI","protein_coding"
"20339","WsZj","protein_coding"
"20340","pvld","protein_coding"
"20341","fCti","protein_coding"
"20342","ngOr","protein_coding"
"20343","DRcr","protein_coding"
"20344","Vdrj","processed_pseudogene"
"20345","RAfz","protein_coding"
"20346","vWhn","protein_coding"
"20347","YSNJ","protein_coding"
"20348","nEbp","protein_coding"
"20349","QavS","protein_coding"
"20350","ZUKe","protein_coding"
"20351","nWBe","protein_coding"
"20352","hFVf","protein_coding"
"20353","xPhC","protein_coding"
"20354","hWCQ","protein_coding"
"20355","ZRnp","protein_coding"
"20356","mZiy","protein_coding"
"20357","IKta","protein_coding"
"20358","bGbb","lncRNA"
"20359","xZih","protein_coding"
"20360","TrdK","processed_pseudogene"
"20361","LVZf","protein_coding"
"20362","CDKT","protein_coding"
"20363","jNMo","lncRNA"
"20364","EKeC","protein_coding"
"20365","XqKB","lncRNA"
"20366","cCfJ","processed_pseudogene"
"20367","yvSv","protein_coding"
"20368","TTsL","processed_pseudogene"
"20369","opOh","protein_coding"
"20370","nUlQ","protein_coding"
"20371","Ykha","protein_coding"
"20372","SWdl","processed_pseudogene"
"20373","ywms","protein_coding"
"20374","LEJu","protein_coding"
"20375","Oucb","protein_coding"
"20376","FUJb","protein_coding"
"20377","PVpL","protein_coding"
"20378","uYQu","protein_coding"
"20379","zmpy","lncRNA"
"20380","sFYm","protein_coding"
"20381","Xjbv","protein_coding"
"20382","sSTh","protein_coding"
"20383","LYuk","protein_coding"
"20384","vUpy","protein_coding"
"20385","Pngx","processed_pseudogene"
"20386","DZlW","protein_coding"
"20387","cDpp","processed_pseudogene"
"20388","ZphW","protein_coding"
"20389","BtZk","protein_coding"
"20390","cSDA","protein_coding"
"20391","DuEo","protein_coding"
"20392","gtMz","protein_coding"
"20393","oMSE","protein_coding"
"20394","uYCN","lncRNA"
"20395","aUMb","protein_coding"
"20396","DGVF","lncRNA"
"20397","rmTB","protein_coding"
"20398","cBJC","unprocessed_pseudogene"
"20399","sJTI","unprocessed_pseudogene"
"20400","clvg","processed_pseudogene"
"20401","Cvyu","processed_pseudogene"
"20402","lttv","protein_coding"
"20403","wfYv","protein_coding"
"20404","XMKY","protein_coding"
"20405","HOpo","unprocessed_pseudogene"
"20406","sLpc","unprocessed_pseudogene"
"20407","gOGt","unprocessed_pseudogene"
"20408","BHWA","processed_pseudogene"
"20409","Kbjx","unprocessed_pseudogene"
"20410","mqjq","protein_coding"
"20411","oxhQ","protein_coding"
"20412","yHkq","protein_coding"
"20413","ghbZ","protein_coding"
"20414","yfjY","protein_coding"
"20415","GDaf","protein_coding"
"20416","AtGL","protein_coding"
"20417","oeDQ","lncRNA"
"20418","qLzr","protein_coding"
"20419","hhrl","protein_coding"
"20420","ImMf","protein_coding"
"20421","uBbB","transcribed_unitary_pseudogene"
"20422","MBDh","transcribed_unitary_pseudogene"
"20423","MQKD","protein_coding"
"20424","OkJF","protein_coding"
"20425","rvIt","protein_coding"
"20426","jiUt","protein_coding"
"20427","rhUP","protein_coding"
"20428","OvSS","protein_coding"
"20429","RZfL","protein_coding"
"20430","gdbk","protein_coding"
"20431","weIg","protein_coding"
"20432","ofuQ","protein_coding"
"20433","SUqV","protein_coding"
"20434","NORS","protein_coding"
"20435","Vdnd","protein_coding"
"20436","IvNM","processed_pseudogene"
"20437","Ezsy","protein_coding"
"20438","iScO","protein_coding"
"20439","vEQU","protein_coding"
"20440","iQqJ","protein_coding"
"20441","jOdq","protein_coding"
"20442","IcKS","protein_coding"
"20443","fSab","lncRNA"
"20444","zLYC","lncRNA"
"20445","jauS","processed_pseudogene"
"20446","UKfA","protein_coding"
"20447","oeiR","protein_coding"
"20448","fNrV","processed_pseudogene"
"20449","Vhed","protein_coding"
"20450","LAwk","lncRNA"
"20451","TonM","protein_coding"
"20452","QLuT","protein_coding"
"20453","YSJR","protein_coding"
"20454","IKpm","processed_pseudogene"
"20455","Wtwf","protein_coding"
"20456","HLkb","protein_coding"
"20457","ONfT","processed_pseudogene"
"20458","vZIs","protein_coding"
"20459","Wtyc","processed_pseudogene"
"20460","wQFu","processed_pseudogene"
"20461","goiE","protein_coding"
"20462","McGN","protein_coding"
"20463","RJbv","protein_coding"
"20464","iucE","processed_pseudogene"
"20465","NAZE","processed_pseudogene"
"20466","snTR","processed_pseudogene"
"20467","xFml","processed_pseudogene"
"20468","SBuk","protein_coding"
"20469","oaRm","processed_pseudogene"
"20470","cDto","protein_coding"
"20471","XuQc","processed_pseudogene"
"20472","eAVA","protein_coding"
"20473","sDYn","protein_coding"
"20474","EaXY","processed_pseudogene"
"20475","cFks","protein_coding"
"20476","daZH","protein_coding"
"20477","MImw","processed_pseudogene"
"20478","MRNF","protein_coding"
"20479","wrmU","protein_coding"
"20480","oDSB","processed_pseudogene"
"20481","pmet","processed_pseudogene"
"20482","tXxR","processed_pseudogene"
"20483","zGzC","processed_pseudogene"
"20484","yBwS","protein_coding"
"20485","fwOJ","protein_coding"
"20486","enNK","protein_coding"
"20487","hnWh","processed_pseudogene"
"20488","JQHK","transcribed_unprocessed_pseudogene"
"20489","PhzO","protein_coding"
"20490","wlXL","protein_coding"
"20491","tUmM","protein_coding"
"20492","hNeV","processed_pseudogene"
"20493","CoTx","protein_coding"
"20494","XqqU","processed_pseudogene"
"20495","Chis","processed_pseudogene"
"20496","JSuj","protein_coding"
"20497","CCyA","processed_pseudogene"
"20498","fXUT","processed_pseudogene"
"20499","AOPx","processed_pseudogene"
"20500","BRaA","protein_coding"
"20501","OMgW","processed_pseudogene"
"20502","bFjc","protein_coding"
"20503","KXpG","protein_coding"
"20504","QsbC","processed_pseudogene"
"20505","WjWT","protein_coding"
"20506","bIRn","protein_coding"
"20507","BDLk","protein_coding"
"20508","cgdG","processed_pseudogene"
"20509","MTwe","processed_pseudogene"
"20510","jRmb","processed_pseudogene"
"20511","fWaI","processed_pseudogene"
"20512","TlGX","processed_pseudogene"
"20513","wAcj","protein_coding"
"20514","iqOS","protein_coding"
"20515","NMnK","transcribed_processed_pseudogene"
"20516","csdP","protein_coding"
"20517","Tvip","processed_pseudogene"
"20518","YXqk","processed_pseudogene"
"20519","IhDL","protein_coding"
"20520","ShJn","processed_pseudogene"
"20521","nLXh","protein_coding"
"20522","jUTO","protein_coding"
"20523","Yhpg","protein_coding"
"20524","eRVm","processed_pseudogene"
"20525","nuWX","protein_coding"
"20526","nHQg","processed_pseudogene"
"20527","iDfl","processed_pseudogene"
"20528","ipok","processed_pseudogene"
"20529","Kfeq","protein_coding"
"20530","WlBe","processed_pseudogene"
"20531","WNLq","processed_pseudogene"
"20532","PFcS","processed_pseudogene"
"20533","CqSD","processed_pseudogene"
"20534","thpa","protein_coding"
"20535","ipRD","processed_pseudogene"
"20536","DPwd","protein_coding"
"20537","Zyyj","processed_pseudogene"
"20538","WWSe","processed_pseudogene"
"20539","EhWh","protein_coding"
"20540","Ajry","processed_pseudogene"
"20541","IHih","processed_pseudogene"
"20542","ErYf","processed_pseudogene"
"20543","WSzj","protein_coding"
"20544","krRm","protein_coding"
"20545","FfPS","processed_pseudogene"
"20546","Gwsn","processed_pseudogene"
"20547","BUJa","processed_pseudogene"
"20548","Phlm","processed_pseudogene"
"20549","Jdcc","processed_pseudogene"
"20550","SmbS","processed_pseudogene"
"20551","YzCS","processed_pseudogene"
"20552","lXIp","processed_pseudogene"
"20553","rCdD","protein_coding"
"20554","LJii","processed_pseudogene"
"20555","YjkL","protein_coding"
"20556","kmlr","protein_coding"
"20557","LfzD","protein_coding"
"20558","lVHJ","protein_coding"
"20559","ytRO","protein_coding"
"20560","OkNf","protein_coding"
"20561","yoFY","protein_coding"
"20562","Wcya","lncRNA"
"20563","IhVO","protein_coding"
"20564","aauy","processed_pseudogene"
"20565","aAfZ","unprocessed_pseudogene"
"20566","dYBr","transcribed_unprocessed_pseudogene"
"20567","sFJl","lncRNA"
"20568","sFJl","transcribed_unprocessed_pseudogene"
"20569","PaVf","protein_coding"
"20570","JTcV","processed_pseudogene"
"20571","ANoC","processed_pseudogene"
"20572","kqsE","processed_pseudogene"
"20573","zXxZ","protein_coding"
"20574","vHZq","protein_coding"
"20575","Tnwr","processed_pseudogene"
"20576","ZUvg","processed_pseudogene"
"20577","uaLA","protein_coding"
"20578","cbHn","processed_pseudogene"
"20579","khNl","processed_pseudogene"
"20580","ARwz","processed_pseudogene"
"20581","ZuxX","processed_pseudogene"
"20582","PREH","processed_pseudogene"
"20583","MsZp","protein_coding"
"20584","mnlF","processed_pseudogene"
"20585","hiNT","processed_pseudogene"
"20586","qghW","protein_coding"
"20587","jTgt","processed_pseudogene"
"20588","EnpY","processed_pseudogene"
"20589","TZSB","protein_coding"
"20590","ncEv","protein_coding"
"20591","HIBi","lncRNA"
